x1,x2,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,y
30000.0,0,25,2.0,2.0,3.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,1,34,0.0,0.0,0.0,0.0,0.0,0.0,31673.0,27572.0,29022.0,29368.0,16930.0,17284.0,1449.0,1899.0,1245.0,576.0,596.0,578.0,0
200000.0,1,29,0.0,0.0,0.0,0.0,0.0,0.0,180016.0,166678.0,128324.0,128334.0,131104.0,133762.0,6073.0,6100.0,5000.0,5000.0,5000.0,5100.0,0
500000.0,1,34,1.0,2.0,0.0,0.0,0.0,0.0,523618.0,483244.0,459273.0,386722.0,366421.0,241182.0,0.0,16004.0,15004.0,15004.0,9814.0,31004.0,0
200000.0,1,42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,858.0,1406.0,3673.0,0.0,150.0,609.0,1406.0,3673.0,0.0,150.0,609.0,939.0,0
280000.0,1,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.0,0
180000.0,1,37,0.0,0.0,0.0,0.0,0.0,0.0,107337.0,48433.0,46325.0,47354.0,48323.0,49416.0,2000.0,1771.0,1800.0,1750.0,1893.0,2000.0,0
180000.0,1,49,0.0,0.0,0.0,0.0,0.0,0.0,162567.0,163900.0,145992.0,124841.0,125596.0,113105.0,5821.0,5000.0,5935.0,4263.0,4200.0,4283.0,1
290000.0,0,56,0.0,0.0,0.0,0.0,0.0,0.0,222000.0,226917.0,415700.0,232732.0,220460.0,224780.0,10013.0,8501.0,15018.0,10001.0,7997.0,7624.0,0
30000.0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,15662.0,16601.0,21291.0,21939.0,22435.0,23160.0,1500.0,5000.0,1000.0,1000.0,1100.0,1000.0,0
60000.0,1,39,2.0,0.0,0.0,2.0,0.0,0.0,29565.0,31123.0,34134.0,23552.0,24020.0,26615.0,3000.0,3638.0,0.0,1000.0,3000.0,0.0,1
140000.0,1,27,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,0
480000.0,1,39,0.0,0.0,0.0,-1.0,0.0,0.0,98569.0,106660.0,400000.0,66270.0,80274.0,82160.0,10620.0,302000.0,66270.0,15000.0,3044.0,30042.0,1
50000.0,1,31,2.0,2.0,2.0,2.0,2.0,2.0,30619.0,31634.0,32317.0,32787.0,33416.0,34116.0,1800.0,1500.0,1300.0,1300.0,1400.0,1500.0,1
100000.0,0,39,-1.0,-1.0,-1.0,-1.0,0.0,0.0,4530.0,4921.0,4560.0,4290.0,6670.0,8844.0,4921.0,4569.0,4290.0,5000.0,5000.0,3000.0,0
360000.0,1,58,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,600.0,0.0,0.0,0.0,1459.0,600.0,0.0,0.0,0.0,1459.0,0.0,0
230000.0,0,46,-1.0,-1.0,-1.0,0.0,0.0,0.0,519.0,518.0,2784.0,2360.0,1908.0,97.0,518.0,2784.0,32.0,0.0,0.0,0.0,1
210000.0,1,53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
50000.0,1,23,2.0,2.0,0.0,0.0,2.0,2.0,50668.0,46576.0,46225.0,46473.0,45099.0,45116.0,0.0,2120.0,2810.0,1000.0,2083.0,1500.0,1
280000.0,1,56,0.0,0.0,0.0,0.0,0.0,0.0,284204.0,284041.0,283396.0,213294.0,213384.0,213604.0,10261.0,17003.0,7657.0,7750.0,7861.0,8083.0,1
80000.0,1,67,0.0,0.0,0.0,0.0,0.0,-1.0,20255.0,18885.0,21529.0,29236.0,10662.0,2408.0,6000.0,5002.0,10662.0,2.0,2408.0,11662.0,0
410000.0,1,41,0.0,0.0,0.0,0.0,0.0,0.0,354506.0,363666.0,369776.0,368779.0,369358.0,368043.0,14600.0,15500.0,14000.0,13580.0,14000.0,19000.0,1
200000.0,1,41,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,3000.0,187.0,1306.0,3142.0,3332.0,1686.0,187.0,1306.0,3332.0,1686.0,0.0,1496.0,0
340000.0,1,34,-1.0,-1.0,-1.0,0.0,0.0,0.0,1780.0,28620.0,66633.0,182856.0,166943.0,126445.0,28763.0,66652.0,123267.0,26207.0,948.0,52876.0,0
200000.0,1,43,1.0,2.0,0.0,0.0,0.0,0.0,119432.0,116014.0,119576.0,123551.0,129486.0,133262.0,0.0,5000.0,5000.0,7000.0,5000.0,5000.0,1
280000.0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,212093.0,220586.0,214180.0,226277.0,216716.0,232367.0,18685.0,15038.0,23084.0,11001.0,20000.0,10000.0,0
60000.0,1,25,0.0,0.0,0.0,0.0,0.0,0.0,45575.0,43303.0,27113.0,19582.0,19109.0,17236.0,1432.0,11279.0,1960.0,1000.0,633.0,527.0,0
140000.0,0,25,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,850.0,2620.0,66397.0,62967.0,44226.0,850.0,2620.0,66397.0,2038.0,2000.0,15000.0,0
180000.0,1,34,-1.0,-1.0,-1.0,-1.0,0.0,0.0,6892.0,6892.0,6892.0,6282.0,8282.0,0.0,6892.0,6892.0,6282.0,2000.0,0.0,0.0,0
180000.0,1,30,2.0,2.0,2.0,2.0,0.0,0.0,14038.0,16980.0,16915.0,17532.0,18429.0,20126.0,3500.0,500.0,1200.0,1500.0,2000.0,0.0,1
30000.0,1,28,0.0,0.0,0.0,2.0,0.0,0.0,11692.0,14505.0,17262.0,16690.0,17763.0,18960.0,3000.0,3000.0,0.0,1500.0,1500.0,1500.0,1
120000.0,0,57,0.0,0.0,0.0,0.0,0.0,0.0,118709.0,120580.0,118684.0,88557.0,91124.0,88094.0,5000.0,5007.0,4000.0,4003.0,4003.0,4000.0,1
310000.0,1,32,0.0,-1.0,0.0,0.0,0.0,0.0,4762.0,26943.0,7488.0,10276.0,96059.0,6434.0,26943.0,5000.0,6000.0,93000.0,3000.0,5000.0,1
170000.0,1,38,0.0,0.0,0.0,-2.0,-2.0,-2.0,9550.0,5556.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,0,48,2.0,2.0,2.0,2.0,2.0,0.0,42850.0,42850.0,45741.0,45694.0,45645.0,46457.0,1000.0,3900.0,1000.0,1000.0,1700.0,4500.0,1
50000.0,1,33,2.0,0.0,-1.0,2.0,0.0,0.0,24890.0,25440.0,26191.0,25193.0,25742.0,27171.0,1925.0,28293.0,0.0,1100.0,2030.0,0.0,1
140000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,91226.0,83650.0,80037.0,53055.0,102587.0,98251.0,4182.0,4000.0,4000.0,98000.0,4000.0,3500.0,0
50000.0,0,29,-1.0,2.0,2.0,2.0,2.0,0.0,53746.0,51631.0,50880.0,51034.0,46154.0,42852.0,0.0,5160.0,1753.0,0.0,1508.0,5000.0,1
130000.0,1,24,0.0,0.0,0.0,0.0,0.0,0.0,10071.0,50961.0,44362.0,43359.0,39010.0,36546.0,46034.0,1800.0,1659.0,1200.0,1150.0,1158.0,0
160000.0,0,54,-1.0,2.0,-1.0,0.0,0.0,0.0,780.0,390.0,1560.0,1170.0,780.0,390.0,0.0,1560.0,0.0,0.0,0.0,390.0,1
30000.0,1,24,2.0,2.0,3.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,1,28,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1953.0,1366.0,464.0,337.0,548.0,395.0,0.0,464.0,337.0,548.0,395.0,681.0,1
180000.0,0,39,2.0,2.0,2.0,0.0,0.0,0.0,180645.0,184303.0,179230.0,181763.0,180019.0,171711.0,8000.0,0.0,7000.0,7000.0,6150.0,6700.0,1
120000.0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,81878.0,83429.0,77262.0,78783.0,75252.0,77090.0,3014.0,5000.0,5000.0,2726.0,4000.0,3000.0,0
80000.0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,78010.0,5976.0,5812.0,4788.0,3758.0,3812.0,1106.0,1060.0,154.0,147.0,127.0,52.0,1
470000.0,1,37,0.0,0.0,0.0,0.0,0.0,0.0,163000.0,160298.0,135683.0,128719.0,116173.0,104283.0,10047.0,5001.0,6010.0,4512.0,4012.0,3522.0,0
130000.0,1,24,0.0,0.0,0.0,0.0,0.0,0.0,128499.0,131370.0,123434.0,122806.0,125287.0,127992.0,5100.0,4500.0,4400.0,4500.0,4700.0,6400.0,0
30000.0,1,60,-1.0,3.0,2.0,0.0,0.0,3.0,5867.0,5621.0,4090.0,2829.0,2108.0,1801.0,0.0,0.0,0.0,1801.0,0.0,0.0,1
30000.0,1,48,0.0,0.0,0.0,0.0,0.0,2.0,14834.0,15844.0,18883.0,17901.0,19241.0,18794.0,1261.0,3300.0,1301.0,1641.0,0.0,860.0,1
40000.0,0,31,0.0,0.0,-1.0,-1.0,0.0,0.0,8368.0,1884.0,200.0,2601.0,1759.0,-125.0,1000.0,200.0,2601.0,100.0,0.0,2412.0,0
40000.0,1,40,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,776.0,776.0,776.0,776.0,1552.0,776.0,776.0,776.0,776.0,1552.0,0.0,1459.0,1
80000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,69760.0,60445.0,50857.0,39813.0,40248.0,40935.0,2500.0,2061.0,1413.0,1460.0,1751.0,1958.0,1
80000.0,1,24,2.0,0.0,0.0,0.0,0.0,0.0,45647.0,45248.0,33696.0,40092.0,40946.0,41588.0,2039.0,2000.0,7000.0,1482.0,2501.0,3082.0,1
60000.0,1,32,2.0,2.0,2.0,2.0,2.0,2.0,20524.0,21584.0,22437.0,22771.0,23099.0,23583.0,1700.0,1500.0,1000.0,1000.0,1000.0,0.0,1
20000.0,1,24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.0,4023.0,440.0,440.0,440.0,440.0,4023.0,440.0,440.0,440.0,440.0,440.0,0
20000.0,0,34,1.0,2.0,0.0,0.0,0.0,0.0,20690.0,20075.0,19492.0,19859.0,19232.0,15608.0,0.0,1500.0,805.0,7000.0,542.0,242.0,1
120000.0,1,39,0.0,0.0,0.0,0.0,0.0,-1.0,51662.0,30285.0,24879.0,29479.0,27553.0,14587.0,10000.0,6000.0,5000.0,7553.0,14587.0,1706.0,0
180000.0,0,45,2.0,2.0,2.0,0.0,0.0,0.0,106462.0,113728.0,98314.0,94552.0,92422.0,63022.0,10000.0,0.0,10000.0,3000.0,5000.0,4000.0,0
20000.0,1,36,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,0,48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1294.0,1294.0,1466.0,1294.0,2324.0,264.0,1294.0,1466.0,1294.0,2324.0,264.0,264.0,0
30000.0,1,27,0.0,0.0,2.0,0.0,0.0,0.0,27347.0,31402.0,30047.0,30869.0,29403.0,29831.0,5500.0,0.0,3000.0,998.0,3000.0,3000.0,0
320000.0,0,48,2.0,2.0,2.0,2.0,2.0,2.0,201932.0,215392.0,218370.0,220977.0,225021.0,221730.0,18300.0,8000.0,7700.0,7700.0,0.0,7900.0,1
260000.0,1,39,2.0,0.0,0.0,2.0,2.0,2.0,136007.0,139215.0,146127.0,143637.0,154531.0,147016.0,5400.0,9500.0,0.0,12766.0,0.0,0.0,1
50000.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,26979.0,21029.0,18765.0,19145.0,19229.0,19026.0,1328.0,1298.0,678.0,687.0,691.0,700.0,0
10000.0,0,61,0.0,0.0,0.0,0.0,0.0,0.0,7700.0,8595.0,9273.0,9774.0,9973.0,9638.0,1293.0,1235.0,1000.0,199.0,193.0,197.0,1
20000.0,0,37,2.0,2.0,2.0,2.0,2.0,0.0,14688.0,16827.0,17251.0,17672.0,17250.0,18305.0,2700.0,1000.0,1000.0,0.0,1500.0,1500.0,1
50000.0,1,28,1.0,2.0,0.0,0.0,0.0,0.0,43810.0,44184.0,4273.0,4999.0,5726.0,1473.0,1500.0,1300.0,2390.0,2200.0,0.0,3283.0,0
230000.0,1,34,0.0,0.0,0.0,0.0,0.0,0.0,167299.0,165568.0,140467.0,133479.0,122948.0,125519.0,8448.0,5785.0,5400.0,4397.0,4548.0,4670.0,0
10000.0,1,55,1.0,2.0,0.0,0.0,0.0,0.0,9193.0,7653.0,8337.0,8356.0,8527.0,4694.0,0.0,1201.0,1000.0,171.0,94.0,80.0,1
310000.0,0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,8964.0,1168.0,6495.0,-16.0,-16.0,-16.0,1174.0,6527.0,0.0,0.0,0.0,0.0,0
30000.0,1,46,1.0,2.0,2.0,2.0,2.0,2.0,20143.0,19532.0,22194.0,21542.0,24022.0,25473.0,0.0,3000.0,0.0,3000.0,2000.0,0.0,0
50000.0,1,25,0.0,0.0,0.0,0.0,0.0,0.0,48408.0,47563.0,41319.0,25110.0,20478.0,20258.0,1774.0,2100.0,1609.0,1000.0,1000.0,1000.0,0
500000.0,0,54,2.0,2.0,2.0,0.0,0.0,0.0,518950.0,539418.0,519267.0,518741.0,516139.0,514975.0,39000.0,0.0,19000.0,19000.0,18000.0,15000.0,1
40000.0,0,36,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0
20000.0,0,23,2.0,2.0,2.0,0.0,0.0,-2.0,7130.0,9455.0,9159.0,10000.0,0.0,0.0,2455.0,0.0,1000.0,0.0,0.0,0.0,1
450000.0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,610723.0,555086.0,497132.0,514249.0,462666.0,472480.0,20200.0,18000.0,25135.0,432130.0,17000.0,20000.0,1
100000.0,0,52,4.0,5.0,4.0,3.0,2.0,0.0,101762.0,102832.0,100328.0,97883.0,96238.0,96160.0,3504.0,0.0,0.0,0.0,3469.0,3422.0,1
30000.0,1,46,1.0,2.0,2.0,2.0,2.0,2.0,27882.0,28937.0,30128.0,30548.0,31326.0,30688.0,1800.0,1980.0,1200.0,1400.0,0.0,800.0,1
310000.0,1,32,1.0,-2.0,-1.0,0.0,0.0,-2.0,0.0,0.0,326.0,326.0,-235.0,-235.0,0.0,326.0,0.0,0.0,0.0,1200.0,0
30000.0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,28893.0,26807.0,27942.0,27179.0,27385.0,28943.0,2000.0,2000.0,940.0,1000.0,2000.0,2000.0,1
60000.0,1,40,1.0,-1.0,0.0,0.0,-1.0,0.0,749.0,44893.0,34812.0,15768.0,25915.0,25058.0,60295.0,3000.0,3020.0,25915.0,1500.0,2000.0,1
130000.0,1,27,0.0,-1.0,-1.0,0.0,0.0,0.0,15700.0,250.0,7671.0,12088.0,74088.0,63593.0,250.0,7671.0,5000.0,65000.0,3000.0,41803.0,0
20000.0,0,26,3.0,3.0,2.0,0.0,0.0,0.0,21667.0,21081.0,19661.0,26158.0,13560.0,15324.0,0.0,25.0,2000.0,1000.0,2000.0,1000.0,1
50000.0,1,31,0.0,0.0,2.0,0.0,0.0,2.0,44970.0,48101.0,46993.0,47940.0,50903.0,49794.0,3855.0,0.0,1694.0,3713.0,2000.0,1900.0,1
320000.0,0,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,0
360000.0,0,46,0.0,0.0,0.0,0.0,-2.0,-2.0,92961.0,76243.0,51722.0,-8.0,-8.0,-16.0,10125.0,13092.0,0.0,0.0,0.0,0.0,0
50000.0,0,46,0.0,0.0,0.0,2.0,0.0,0.0,15220.0,16961.0,19930.0,19328.0,37113.0,19165.0,2000.0,3258.0,0.0,679.0,1528.0,587.0,0
50000.0,1,22,2.0,0.0,0.0,0.0,0.0,0.0,47076.0,48628.0,48524.0,8411.0,8587.0,8758.0,2617.0,2463.0,350.0,311.0,313.0,324.0,1
30000.0,1,27,2.0,2.0,2.0,2.0,2.0,2.0,13257.0,14046.0,13523.0,14498.0,14123.0,15184.0,1300.0,0.0,1200.0,0.0,1300.0,0.0,1
160000.0,0,53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,791.0,9164.0,4791.0,2999.0,961.0,994.0,9173.0,4805.0,3008.0,1742.0,998.0,1101.0,0
60000.0,1,24,2.0,2.0,0.0,0.0,0.0,0.0,28600.0,27073.0,27396.0,27499.0,28060.0,27472.0,0.0,1460.0,1439.0,1000.0,1014.0,1078.0,1
10000.0,1,21,0.0,0.0,0.0,0.0,0.0,-2.0,7691.0,8107.0,8036.0,8099.0,0.0,0.0,1192.0,1000.0,162.0,0.0,0.0,0.0,0
50000.0,0,32,0.0,0.0,3.0,2.0,2.0,2.0,15276.0,19797.0,19205.0,18600.0,19697.0,20243.0,4800.0,0.0,0.0,1700.0,1000.0,0.0,1
50000.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,37891.0,8434.0,8604.0,8865.0,9058.0,1150.0,1200.0,310.0,400.0,340.0,301.0,1
150000.0,1,44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,5104.0,10318.0,5775.0,14441.0,780.0,5104.0,10318.0,10355.0,14441.0,780.0,66950.0,1
120000.0,1,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1682.0,1929.0,1682.0,1682.0,1682.0,1682.0,1929.0,1682.0,1682.0,1682.0,1682.0,1674.0,0
50000.0,1,36,0.0,0.0,0.0,0.0,0.0,0.0,44510.0,42564.0,38181.0,30805.0,28252.0,28783.0,3000.0,3000.0,3000.0,2000.0,2000.0,5000.0,0
400000.0,0,38,-1.0,-1.0,-1.0,-1.0,2.0,2.0,3456.0,49709.0,8834.0,57959.0,49590.0,22972.0,50263.0,8834.0,50000.0,0.0,8695.0,0.0,1
200000.0,1,34,1.0,-1.0,-1.0,-1.0,0.0,0.0,2500.0,9814.0,0.0,4379.0,1699.0,0.0,9814.0,0.0,4379.0,0.0,0.0,0.0,1
250000.0,1,33,0.0,0.0,0.0,0.0,0.0,0.0,255223.0,47070.0,48130.0,49625.0,51500.0,0.0,1600.0,1650.0,2100.0,3000.0,0.0,94825.0,1
60000.0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,24200.0,34708.0,25326.0,27914.0,30476.0,31982.0,11000.0,2000.0,3000.0,3000.0,2000.0,2000.0,0
50000.0,1,46,0.0,0.0,0.0,0.0,2.0,-1.0,58141.0,58544.0,56850.0,4359.0,816.0,766.0,2200.0,3000.0,1218.0,0.0,1000.0,2934.0,0
200000.0,1,31,-1.0,-1.0,0.0,0.0,0.0,2.0,2126.0,99787.0,194779.0,194179.0,164444.0,83277.0,99787.0,100000.0,0.0,83277.0,0.0,77325.0,0
80000.0,1,24,0.0,0.0,0.0,0.0,0.0,0.0,77139.0,78690.0,57259.0,56939.0,59066.0,60008.0,3010.0,2100.0,2000.0,3000.0,2500.0,2100.0,0
20000.0,1,23,0.0,0.0,2.0,0.0,0.0,0.0,6988.0,8310.0,10015.0,9195.0,9539.0,9574.0,1444.0,2000.0,329.0,492.0,342.0,354.0,1
100000.0,0,41,1.0,2.0,0.0,0.0,2.0,0.0,89137.0,86040.0,71910.0,65693.0,63835.0,18660.0,0.0,3515.0,6300.0,13.0,765.0,0.0,0
30000.0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,28495.0,29632.0,30629.0,29357.0,30143.0,30419.0,1900.0,1800.0,1045.0,1250.0,1100.0,1100.0,0
50000.0,1,29,0.0,0.0,0.0,0.0,0.0,0.0,38242.0,28797.0,16068.0,16387.0,16882.0,17350.0,1799.0,2000.0,582.0,754.0,893.0,943.0,0
140000.0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,92281.0,92370.0,92446.0,65774.0,65076.0,64295.0,3551.0,3814.0,2333.0,2340.0,2279.0,2273.0,0
180000.0,1,38,0.0,0.0,0.0,0.0,0.0,0.0,151031.0,152510.0,151651.0,159019.0,123022.0,126075.0,7011.0,5657.0,10372.0,5000.0,5000.0,5000.0,0
50000.0,0,29,0.0,0.0,0.0,0.0,2.0,2.0,13192.0,14668.0,15614.0,17155.0,16741.0,19131.0,2000.0,1500.0,1800.0,0.0,2843.0,0.0,1
60000.0,0,58,2.0,2.0,0.0,0.0,2.0,0.0,22658.0,22703.0,23495.0,24349.0,23960.0,24530.0,700.0,1546.0,1400.0,0.0,900.0,0.0,0
80000.0,1,30,2.0,0.0,0.0,-1.0,-1.0,-2.0,4794.0,4989.0,2065.0,1000.0,0.0,0.0,1074.0,1000.0,1000.0,0.0,0.0,0.0,1
100000.0,1,35,2.0,0.0,0.0,2.0,2.0,0.0,98845.0,95265.0,98571.0,99322.0,96661.0,95951.0,4600.0,8002.0,4003.0,2.0,4005.0,4000.0,1
410000.0,0,48,0.0,0.0,0.0,-1.0,-1.0,0.0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,1
190000.0,1,29,0.0,0.0,0.0,0.0,0.0,0.0,189417.0,95341.0,74959.0,76514.0,78047.0,79603.0,3318.0,2719.0,2800.0,2800.0,2900.0,3400.0,1
150000.0,1,26,2.0,2.0,2.0,2.0,2.0,2.0,75373.0,76865.0,78214.0,76363.0,79893.0,48052.0,3300.0,3200.0,0.0,5137.0,0.0,2200.0,1
30000.0,1,54,2.0,2.0,2.0,0.0,0.0,2.0,23498.0,26400.0,25682.0,26155.0,27972.0,27374.0,3600.0,0.0,1200.0,2400.0,0.0,2300.0,1
80000.0,0,29,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,1567.0,20175.0,0.0,0.0,0.0,0.0,20175.0,0.0,0.0,0.0,0.0,900.0,1
210000.0,1,32,1.0,-1.0,2.0,2.0,-1.0,-1.0,0.0,92.0,4.0,0.0,45.0,23.0,92.0,0.0,0.0,45.0,23.0,0.0,1
20000.0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,16361.0,17368.0,18546.0,19283.0,14821.0,0.0,1285.0,1463.0,1200.0,296.0,0.0,0.0,0
130000.0,1,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1738.0,1938.0,0
180000.0,0,42,2.0,0.0,0.0,0.0,0.0,0.0,26883.0,27884.0,28958.0,29864.0,30632.0,31274.0,1452.0,1526.0,1432.0,1200.0,1072.0,1326.0,1
300000.0,0,57,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,176.0,1269.0,11347.0,369.0,860.0,176.0,1269.0,11347.0,369.0,860.0,0.0,0
500000.0,0,39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23800.0,297.0,9342.0,3518.0,5597.0,717.0,297.0,9342.0,3518.0,5597.0,717.0,25349.0,0
80000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,24003.0,21887.0,14799.0,6402.0,4950.0,4661.0,3028.0,1241.0,3010.0,2025.0,3500.0,26028.0,1
120000.0,1,37,2.0,2.0,2.0,2.0,2.0,2.0,744.0,744.0,744.0,744.0,1188.0,594.0,444.0,444.0,444.0,888.0,0.0,888.0,1
200000.0,0,27,-1.0,-1.0,-1.0,0.0,0.0,0.0,3592.0,3622.0,7990.0,10392.0,7042.0,5692.0,3622.0,7990.0,6000.0,0.0,2000.0,5000.0,1
160000.0,0,51,0.0,0.0,0.0,2.0,2.0,2.0,131124.0,129673.0,135778.0,132505.0,124622.0,127646.0,5000.0,12501.0,4700.0,0.0,9500.0,0.0,0
170000.0,1,27,0.0,0.0,0.0,0.0,0.0,0.0,97474.0,78520.0,80131.0,70788.0,68927.0,70678.0,2932.0,3000.0,2500.0,3000.0,2900.0,2918.0,0
60000.0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,20873.0,22228.0,22691.0,22816.0,26587.0,22917.0,2000.0,1246.0,720.0,4780.0,1700.0,4000.0,0
20000.0,0,44,1.0,4.0,3.0,2.0,0.0,0.0,11027.0,10710.0,10398.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110000.0,1,27,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0
70000.0,0,43,0.0,0.0,0.0,0.0,0.0,6.0,31796.0,32786.0,34242.0,35668.0,50052.0,51651.0,1500.0,2000.0,2000.0,15000.0,3000.0,0.0,1
480000.0,1,41,0.0,0.0,0.0,0.0,0.0,0.0,44018.0,74152.0,107675.0,110289.0,100520.0,37080.0,35176.0,45000.0,12022.0,14000.0,14000.0,10000.0,0
150000.0,0,32,2.0,2.0,-2.0,-2.0,-1.0,2.0,90476.0,0.0,0.0,0.0,138355.0,130666.0,0.0,0.0,0.0,138355.0,0.0,5200.0,1
140000.0,1,28,0.0,0.0,0.0,0.0,0.0,0.0,9598.0,10631.0,11349.0,12661.0,12606.0,12869.0,1500.0,1195.0,1507.0,452.0,467.0,470.0,0
100000.0,0,48,-1.0,-1.0,-1.0,0.0,0.0,-1.0,525.0,1022.0,897.0,897.0,319.0,2757.0,1100.0,1000.0,0.0,0.0,2800.0,5400.0,1
50000.0,1,23,0.0,0.0,0.0,0.0,0.0,0.0,47654.0,48529.0,44669.0,45684.0,46592.0,47568.0,2000.0,1743.0,1758.0,1666.0,1725.0,2128.0,0
420000.0,0,26,1.0,2.0,2.0,0.0,0.0,0.0,390188.0,395881.0,382620.0,333210.0,324487.0,327615.0,14000.0,15.0,13175.0,11700.0,11900.0,12140.0,1
50000.0,1,33,0.0,0.0,0.0,0.0,0.0,0.0,14720.0,15743.0,16756.0,17089.0,17446.0,17825.0,1265.0,1278.0,611.0,632.0,668.0,591.0,1
360000.0,1,53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10733.0,15206.0,15000.0,9744.0,11114.0,8123.0,15206.0,15032.0,9769.0,11114.0,8123.0,8736.0,0
130000.0,0,32,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,32236.0,41510.0,-1523.0,-1523.0,-1523.0,48477.0,10000.0,0.0,0.0,0.0,50000.0,5000.0,0
50000.0,1,42,1.0,3.0,4.0,3.0,2.0,0.0,44498.0,46740.0,45718.0,44696.0,43848.0,44718.0,3240.0,0.0,0.0,0.0,1600.0,1845.0,1
370000.0,0,38,2.0,0.0,0.0,0.0,0.0,0.0,376014.0,377594.0,355120.0,315740.0,322540.0,319195.0,16000.0,13217.0,12000.0,12000.0,12000.0,15000.0,1
20000.0,0,45,-1.0,2.0,0.0,0.0,2.0,0.0,5577.0,5346.0,9984.0,19089.0,18356.0,17203.0,0.0,5000.0,10089.0,0.0,2000.0,4166.0,0
190000.0,0,37,1.0,2.0,0.0,0.0,0.0,-2.0,49541.0,48458.0,46423.0,38493.0,0.0,0.0,0.0,1400.0,770.0,0.0,0.0,0.0,0
10000.0,0,32,1.0,2.0,0.0,0.0,0.0,0.0,9001.0,8322.0,8630.0,8630.0,7850.0,8150.0,0.0,1400.0,0.0,0.0,1600.0,0.0,1
360000.0,1,39,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,271.0,-1.0,560.0,0.0,0.0,271.0,0.0,561.0,0.0,0.0,0
